time, volume fraction, curvature(filtered), pos, neg 
0.0,0.008279182,0.00033429044,0.00033429044,0.0
1.0,0.008230363,0.00035082933,0.00035082933,0.0
2.0,0.008219401,0.0003520692,0.0003520692,0.0
3.0,0.008212727,0.00035233435,0.00035233435,0.0
4.0,0.008206271,0.00035242966,0.00035242963,0.0
5.0,0.008199577,0.0003524884,0.0003524884,0.0
6.0,0.008192597,0.00035253965,0.00035253965,0.0
7.0,0.008185322,0.00035258895,0.0003525889,0.0
8.0,0.0081777405,0.00035263938,0.00035263938,0.0
9.0,0.008169839,0.00035269046,0.00035269043,0.0
10.0,0.008161604,0.00035274276,0.00035274276,0.0
11.0,0.008153022,0.00035279623,0.00035279623,0.0
12.0,0.008144077,0.00035285042,0.00035285042,0.0
13.0,0.008134755,0.00035290548,0.00035290545,0.0
14.0,0.008125038,0.0003529612,0.00035296124,0.0
15.0,0.008114911,0.0003530179,0.0003530179,0.0
16.0,0.008104354,0.00035307376,0.00035307376,0.0
17.0,0.00809335,0.00035313045,0.00035313042,0.0
18.0,0.0080818795,0.00035318572,0.00035318572,0.0
19.0,0.008069922,0.00035324032,0.0003532403,0.0
20.0,0.008057456,0.00035329297,0.00035329297,0.0
21.0,0.008044462,0.00035334277,0.00035334277,0.0
22.0,0.008030913,0.00035339076,0.00035339073,0.0
23.0,0.0080167875,0.00035343476,0.00035343476,0.0
24.0,0.008002059,0.00035347353,0.0003534735,0.0
25.0,0.007986701,0.00035350674,0.00035350674,0.0
26.0,0.007970686,0.00035353424,0.00035353424,0.0
27.0,0.0079539865,0.00035355194,0.0003535519,0.0
28.0,0.007936571,0.0003535611,0.0003535611,0.0
29.0,0.007918407,0.00035356078,0.00035356075,0.0
30.0,0.007899464,0.00035354757,0.00035354757,0.0
31.0,0.007879703,0.00035352117,0.00035352117,0.0
32.0,0.007859091,0.00035348046,0.00035348046,0.0
33.0,0.00783759,0.00035342402,0.00035342405,0.0
34.0,0.007815158,0.00035335042,0.00035335045,0.0
35.0,0.007791754,0.0003532587,0.0003532587,0.0
36.0,0.007767333,0.0003531493,0.00035314934,0.0
37.0,0.00774185,0.00035302152,0.0003530215,0.0
38.0,0.007715256,0.00035287655,0.00035287658,0.0
39.0,0.0076875,0.00035271383,0.00035271386,0.0
40.0,0.0076585286,0.00035253807,0.00035253805,0.0
41.0,0.0076282844,0.00035235228,0.00035235228,0.0
42.0,0.00759671,0.00035216,0.0003521599,0.0
43.0,0.007563743,0.0003519685,0.0003519685,0.0
44.0,0.007529316,0.0003517857,0.00035178577,0.0
45.0,0.0074933628,0.00035162113,0.0003516211,0.0
46.0,0.0074558086,0.0003514838,0.00035148376,0.0
47.0,0.007416577,0.00035138812,0.00035138807,0.0
48.0,0.0073755896,0.0003513423,0.00035134229,0.0
49.0,0.0073327576,0.000351361,0.000351361,0.0
50.0,0.0072879945,0.0003514533,0.00035145323,0.0
51.0,0.007241202,0.0003516267,0.0003516267,0.0
52.0,0.007192281,0.00035188103,0.00035188094,0.0
53.0,0.0071411245,0.0003522138,0.0003522138,0.0
54.0,0.00708762,0.00035260993,0.00035260993,0.0
55.0,0.0070316466,0.00035304602,0.00035304605,0.0
56.0,0.006973078,0.0003534884,0.0003534884,0.0
57.0,0.006911779,0.00035389257,0.00035389257,0.0
58.0,0.0068476032,0.00035421047,0.0003542105,0.0
