time, volume fraction, curvature(filtered), pos, neg 
0.0,0.008596012,0.00033270897,0.00033270894,0.0
1.0,0.008559133,0.00034929946,0.0003492995,0.0
2.0,0.008561568,0.00035045977,0.00035045977,0.0
3.0,0.008569038,0.00035066286,0.00035066286,0.0
4.0,0.008577352,0.00035070535,0.00035070535,0.0
5.0,0.008586053,0.0003507165,0.00035071644,0.0
6.0,0.008595108,0.00035072147,0.00035072147,0.0
7.0,0.008604531,0.00035072694,0.0003507269,0.0
8.0,0.008614341,0.00035073585,0.00035073585,0.0
9.0,0.008624549,0.00035074726,0.00035074726,0.0
10.0,0.0086351745,0.00035076198,0.00035076198,0.0
11.0,0.008646233,0.00035078207,0.0003507821,0.0
12.0,0.00865774,0.0003508053,0.00035080526,0.0
13.0,0.008669718,0.00035083483,0.00035083483,0.0
14.0,0.008682183,0.00035086757,0.00035086757,0.0
15.0,0.008695154,0.00035090727,0.00035090724,0.0
16.0,0.008708651,0.00035095264,0.0003509526,0.0
17.0,0.0087226955,0.00035100494,0.00035100494,0.0
18.0,0.00873731,0.00035106327,0.00035106324,0.0
19.0,0.008752514,0.00035112913,0.00035112913,0.0
20.0,0.008768334,0.00035120145,0.00035120145,0.0
21.0,0.008784793,0.00035128192,0.00035128192,0.0
22.0,0.008801916,0.00035137022,0.00035137022,0.0
23.0,0.008819729,0.00035146571,0.00035146571,0.0
24.0,0.008838258,0.00035156822,0.00035156822,0.0
25.0,0.008857533,0.00035167686,0.00035167683,0.0
26.0,0.008877582,0.00035179322,0.00035179322,0.0
27.0,0.008898434,0.00035191517,0.00035191517,0.0
28.0,0.008920119,0.0003520412,0.0003520412,0.0
29.0,0.008942673,0.00035217154,0.0003521715,0.0
30.0,0.0089661265,0.00035230228,0.00035230228,0.0
31.0,0.008990516,0.000352434,0.000352434,0.0
32.0,0.009015873,0.0003525631,0.0003525631,0.0
33.0,0.009042239,0.00035268534,0.00035268537,0.0
34.0,0.00906965,0.0003528004,0.0003528004,0.0
35.0,0.009098147,0.00035290344,0.00035290341,0.0
36.0,0.009127769,0.00035299,0.00035299,0.0
37.0,0.009158559,0.00035305714,0.00035305714,0.0
38.0,0.00919056,0.00035310077,0.00035310077,0.0
39.0,0.00922382,0.00035311547,0.00035311547,0.0
40.0,0.009258381,0.00035309888,0.00035309888,0.0
41.0,0.009294293,0.0003530472,0.0003530472,0.0
42.0,0.009331607,0.00035295778,0.0003529578,0.0
43.0,0.009370372,0.0003528286,0.0003528286,0.0
44.0,0.009410642,0.00035266118,0.00035266124,0.0
45.0,0.009452473,0.00035245504,0.000352455,0.0
46.0,0.009495918,0.00035221738,0.00035221744,0.0
47.0,0.009541037,0.00035195245,0.00035195242,0.0
48.0,0.009587889,0.0003516701,0.0003516701,0.0
49.0,0.009636534,0.00035138454,0.00035138454,0.0
50.0,0.009687038,0.00035110812,0.00035110812,0.0
51.0,0.009739467,0.00035085916,0.00035085913,0.0
52.0,0.009793883,0.00035065634,0.00035065634,0.0
53.0,0.009850357,0.00035051847,0.00035051847,0.0
54.0,0.009908961,0.00035046175,0.00035046178,0.0
55.0,0.009969766,0.0003504984,0.0003504984,0.0
56.0,0.0100328475,0.00035063812,0.00035063812,0.0
57.0,0.010098283,0.00035087712,0.00035087712,0.0
58.0,0.01016615,0.0003512047,0.0003512047,0.0
59.0,0.010236526,0.00035159755,0.00035159755,0.0
60.0,0.0103095,0.0003520205,0.0003520205,0.0
61.0,0.01038515,0.00035242888,0.00035242888,0.0
62.0,0.010463568,0.00035277056,0.00035277056,0.0
63.0,0.010544842,0.0003529949,0.0003529949,0.0
64.0,0.010629062,0.00035305944,0.00035305944,0.0
65.0,0.010716318,0.00035293898,0.00035293895,0.0
66.0,0.0108067095,0.00035263458,0.00035263458,0.0
67.0,0.010900329,0.00035217917,0.00035217917,0.0
68.0,0.0109972805,0.0003516394,0.0003516394,0.0
69.0,0.011097661,0.00035110733,0.00035110733,0.0
70.0,0.011201576,0.0003506895,0.0003506895,0.0
71.0,0.011309128,0.0003504837,0.00035048366,0.0
72.0,0.011420427,0.0003505523,0.0003505523,0.0
73.0,0.01153558,0.0003509068,0.0003509068,0.0
74.0,0.011654697,0.0003514848,0.0003514848,0.0
75.0,0.011777894,0.00035216063,0.00035216063,0.0
76.0,0.0119052855,0.00035276398,0.00035276395,0.0
77.0,0.012036985,0.00035312638,0.00035312638,0.0
78.0,0.012173112,0.00035312853,0.0003531285,0.0
79.0,0.01231379,0.00035275082,0.00035275082,0.0
80.0,0.012459137,0.00035209538,0.00035209535,0.0
81.0,0.012609279,0.00035137552,0.00035137552,0.0
82.0,0.01276434,0.00035085325,0.00035085325,0.0
83.0,0.012924448,0.00035075244,0.00035075244,0.0
84.0,0.013089732,0.00035115925,0.00035115925,0.0
85.0,0.013260319,0.00035195812,0.00035195818,0.0
86.0,0.0134363435,0.00035284445,0.00035284442,0.0
87.0,0.013617936,0.00035343057,0.00035343054,0.0
88.0,0.013805232,0.00035342402,0.00035342402,0.0
89.0,0.013998363,0.0003528023,0.0003528023,0.0
90.0,0.014197471,0.0003518791,0.0003518791,0.0
91.0,0.014402689,0.00035118224,0.0003511822,0.0
92.0,0.01461416,0.0003511719,0.00035117188,0.0
93.0,0.014832021,0.00035193114,0.00035193114,0.0
94.0,0.015056409,0.00035305574,0.00035305574,0.0
95.0,0.01528747,0.0003538594,0.00035385936,0.0
96.0,0.015525343,0.00035381978,0.00035381972,0.0
97.0,0.01577017,0.0003529781,0.00035297812,0.0
98.0,0.016022101,0.00035197323,0.00035197323,0.0
99.0,0.016281273,0.00035161368,0.00035161368,0.0
100.0,0.016547833,0.0003522674,0.00035226735,0.0
