time, volume fraction, curvature(filtered), pos, neg 
0.0,0.010100077,0.00033271377,0.00033271377,0.0
1.0,0.0101168025,0.00034980543,0.00034980543,0.0
2.0,0.010178908,0.0003511017,0.00035110174,0.0
3.0,0.010248985,0.00035164476,0.0003516448,0.0
4.0,0.010322333,0.00035209185,0.00035209183,0.0
5.0,0.010398449,0.00035249468,0.00035249468,0.0
6.0,0.010477352,0.00035281898,0.00035281904,0.0
7.0,0.010559128,0.00035301773,0.00035301776,0.0
8.0,0.010643861,0.00035305123,0.0003530512,0.0
9.0,0.010731652,0.00035289823,0.0003528982,0.0
10.0,0.010822591,0.00035256395,0.00035256395,0.0
11.0,0.010916779,0.0003520887,0.0003520887,0.0
12.0,0.0110143125,0.0003515431,0.0003515431,0.0
13.0,0.011115293,0.00035102438,0.0003510244,0.0
14.0,0.0112198265,0.00035063594,0.00035063594,0.0
15.0,0.011328017,0.00035047502,0.00035047502,0.0
16.0,0.01143997,0.00035059394,0.00035059394,0.0
17.0,0.0115557965,0.0003509933,0.00035099333,0.0
18.0,0.011675609,0.00035159872,0.00035159872,0.0
19.0,0.01179952,0.00035227387,0.00035227387,0.0
20.0,0.011927644,0.00035284823,0.00035284823,0.0
21.0,0.012060098,0.00035315444,0.00035315444,0.0
22.0,0.012197,0.00035308933,0.00035308936,0.0
23.0,0.0123384725,0.0003526534,0.00035265338,0.0
24.0,0.012484636,0.00035196886,0.00035196886,0.0
25.0,0.012635614,0.00035126458,0.00035126455,0.0
26.0,0.012791537,0.00035080136,0.0003508014,0.0
27.0,0.012952525,0.00035078696,0.00035078696,0.0
28.0,0.013118712,0.00035127572,0.00035127572,0.0
29.0,0.013290227,0.0003521154,0.0003521154,0.0
30.0,0.013467199,0.00035297728,0.00035297734,0.0
31.0,0.013649764,0.0003534762,0.0003534762,0.0
32.0,0.013838055,0.00035335592,0.0003533559,0.0
33.0,0.014032206,0.00035265207,0.00035265207,0.0
34.0,0.014232356,0.00035172745,0.00035172742,0.0
35.0,0.01443864,0.00035112264,0.00035112258,0.0
36.0,0.0146512,0.0003512527,0.00035125273,0.0
37.0,0.014870172,0.00035211697,0.00035211697,0.0
38.0,0.015095701,0.00035323735,0.00035323735,0.0
39.0,0.015327923,0.00035392016,0.00035392016,0.0
40.0,0.015566985,0.0003537196,0.0003537196,0.0
41.0,0.015813025,0.00035279308,0.0003527931,0.0
42.0,0.016066192,0.00035184625,0.00035184625,0.0
43.0,0.016326627,0.00035165527,0.00035165527,0.0
44.0,0.016594471,0.000352463,0.000352463,0.0
45.0,0.016869873,0.00035372507,0.00035372504,0.0
46.0,0.017152976,0.0003544727,0.00035447266,0.0
47.0,0.017443929,0.00035409382,0.00035409382,0.0
48.0,0.01774287,0.00035295342,0.00035295342,0.0
49.0,0.01804995,0.00035218496,0.00035218496,0.0
50.0,0.018365314,0.00035267495,0.00035267495,0.0
51.0,0.018689107,0.00035410235,0.00035410235,0.0
52.0,0.019021474,0.00035511132,0.00035511132,0.0
53.0,0.019362558,0.0003547004,0.0003547004,0.0
