time, volume fraction, curvature(filtered), pos, neg 
0.0,0.00202634,0.00033131253,0.00033131253,-1.7558869e-15
1.0,0.0020674332,0.00038018165,0.00038018168,-2.179649e-15
2.0,0.00215165,0.00038526658,0.0003852665,-2.2119e-15
3.0,0.0022569757,0.00038350187,0.00038350187,-2.3012608e-15
4.0,0.0023875607,0.0003802253,0.0003802253,-2.446792e-15
5.0,0.0025489964,0.00037663025,0.00037663025,-2.6572063e-15
6.0,0.00274682,0.00037307505,0.00037307505,-2.9580212e-15
7.0,0.0029865664,0.0003697732,0.0003697732,-3.4894482e-15
8.0,0.0032737416,0.0003669159,0.00036691592,-4.2876346e-15
9.0,0.0036137428,0.00036448718,0.00036448718,-5.6440228e-15
10.0,0.0040117833,0.00036262372,0.00036262372,-8.1127545e-15
11.0,0.004472864,0.00036123316,0.00036123316,-1.4902874e-14
12.0,0.005001772,0.00036039297,0.00036039297,-4.262538e-14
13.0,0.005603138,0.0003599448,0.0003599448,-2.661647e-13
14.0,0.0062815873,0.00035996776,0.00035996767,-6.4715026e-12
15.0,0.0070421975,0.00036047108,0.00036047277,-1.6828762e-9
16.0,0.007891835,0.0003581471,0.0003618686,-3.7215111e-6
17.0,0.008838665,0.00034673556,0.00035544645,-8.710895e-6
18.0,0.00987743,0.0003544212,0.0003597758,-5.3545828e-6
19.0,0.011001863,0.0003519241,0.00035952797,-7.603885e-6
20.0,0.012215899,0.00034959338,0.00035741125,-7.817891e-6
21.0,0.0135240145,0.0003524853,0.00035785785,-5.3725207e-6
22.0,0.014930487,0.00035475544,0.0003589278,-4.172397e-6
23.0,0.01644164,0.0003520469,0.00036087623,-8.829321e-6
24.0,0.018065268,0.00034179882,0.00035555643,-1.3757654e-5
25.0,0.019790508,0.00034634047,0.00035589084,-9.550331e-6
26.0,0.02160928,0.00034883886,0.00035684236,-8.003538e-6
27.0,0.023527043,0.00035101845,0.00035817473,-7.1563127e-6
28.0,0.025551489,0.00035248094,0.0003598974,-7.4164136e-6
29.0,0.027694277,0.00033510305,0.0003555772,-2.0474135e-5
30.0,0.029953826,0.00034209248,0.00035596458,-1.3872114e-5
31.0,0.032336302,0.0002658271,0.00034585863,-8.00315e-5
32.0,0.03483632,0.0003000861,0.0003387427,-3.865657e-5
33.0,0.037398256,0.00031366522,0.00034456866,-3.090344e-5
34.0,0.040021505,0.0003075351,0.00034121936,-3.368426e-5
35.0,0.042719323,0.0003091084,0.0003379084,-2.8800003e-5
36.0,0.045498762,0.00031240092,0.00033687206,-2.447117e-5
37.0,0.048363492,0.0003145914,0.00033647372,-2.1882322e-5
38.0,0.05131569,0.00031650037,0.00033652814,-2.0027761e-5
39.0,0.054356776,0.00032110687,0.00033974863,-1.8641791e-5
40.0,0.057487763,0.00032784155,0.00034871514,-2.0873576e-5
41.0,0.06070957,0.0003185289,0.0003443314,-2.5802508e-5
42.0,0.06402329,0.00032233362,0.0003437215,-2.138788e-5
43.0,0.06743056,0.00032389152,0.00034400856,-2.0117006e-5
44.0,0.0709335,0.00032487875,0.00034710343,-2.2224636e-5
45.0,0.07453176,0.0003326138,0.00035635394,-2.3740127e-5
46.0,0.07822456,0.00028057976,0.0003506382,-7.0058435e-5
47.0,0.08201854,0.0003121427,0.00034588305,-3.3740333e-5
48.0,0.08589418,0.0003185354,0.00034524596,-2.6710573e-5
49.0,0.0898595,0.00027976275,0.00034416403,-6.440128e-5
50.0,0.093935676,0.0002891557,0.00034651728,-5.7361605e-5
51.0,0.09808275,0.00029248415,0.00034436255,-5.187839e-5
52.0,0.1022806,0.00029415346,0.0003396533,-4.549984e-5
53.0,0.106552824,0.00027479028,0.00033392932,-5.9139064e-5
54.0,0.11088961,0.0002852743,0.00033189496,-4.6620687e-5
55.0,0.115274414,0.00028910168,0.0003306065,-4.1504823e-5
