time, volume fraction, curvature(filtered), pos, neg 
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,2.0337262e-5,3.659579e-6,3.6595786e-6,0.0
4.0,4.1396797e-5,7.5248995e-6,7.5248995e-6,0.0
5.0,4.3053908e-5,7.689943e-6,7.689943e-6,0.0
6.0,4.517188e-5,7.667891e-6,7.667891e-6,0.0
7.0,6.832316e-5,1.1357942e-5,1.1357942e-5,0.0
8.0,7.236192e-5,1.1365398e-5,1.1365399e-5,0.0
9.0,7.7341676e-5,1.1303261e-5,1.1303261e-5,0.0
10.0,8.3401515e-5,1.1199809e-5,1.1199809e-5,0.0
11.0,9.0706846e-5,1.1094746e-5,1.1094747e-5,0.0
12.0,0.00011971114,1.463853e-5,1.4638528e-5,0.0
13.0,0.00015088219,1.8200622e-5,1.8200619e-5,0.0
14.0,0.00016428316,1.8558256e-5,1.8558256e-5,0.0
15.0,0.00018015322,1.8525017e-5,1.8525016e-5,0.0
16.0,0.00019851906,1.8415374e-5,1.8415374e-5,0.0
17.0,0.00024002524,2.2073187e-5,2.2073187e-5,0.0
18.0,0.00026483464,2.2126547e-5,2.2126545e-5,0.0
19.0,0.00029306652,2.2055052e-5,2.2055052e-5,0.0
20.0,0.0003249504,2.1968142e-5,2.1968142e-5,0.0
21.0,0.0003810282,2.556189e-5,2.556189e-5,0.0
22.0,0.00044220034,2.9482893e-5,2.9482893e-5,0.0
23.0,0.0005086712,3.323509e-5,3.323509e-5,0.0
24.0,0.0005605886,3.3294986e-5,3.3294986e-5,0.0
25.0,0.0006181407,3.3287746e-5,3.3287746e-5,0.0
26.0,0.0006816382,3.321667e-5,3.321667e-5,0.0
27.0,0.0007717263,3.6765585e-5,3.676558e-5,0.0
28.0,0.00086915324,4.0596435e-5,4.0596435e-5,0.0
29.0,0.0009542093,4.077569e-5,4.077569e-5,0.0
30.0,0.0010470598,4.0709187e-5,4.0709187e-5,0.0
31.0,0.0011480373,4.0719893e-5,4.0719893e-5,0.0
32.0,0.0012575417,4.0677463e-5,4.0677463e-5,0.0
33.0,0.0013759609,4.0709507e-5,4.0709503e-5,-9.884213e-13
34.0,0.001503664,4.068221e-5,4.068221e-5,-3.9972648e-12
35.0,0.0016612434,4.412305e-5,4.4123055e-5,-7.1555804e-12
36.0,0.0018090099,4.4662127e-5,4.4662138e-5,-1.560934e-11
37.0,0.0019674618,4.478555e-5,4.4785585e-5,-4.093244e-11
38.0,0.0021367108,4.491225e-5,4.491234e-5,-8.577508e-11
39.0,0.0023170814,4.5018372e-5,4.5018518e-5,-1.503396e-10
40.0,0.0025088913,4.5144567e-5,4.51448e-5,-2.3904675e-10
41.0,0.0027124407,4.528395e-5,4.5284305e-5,-3.5986292e-10
42.0,0.0029280132,4.542769e-5,4.54282e-5,-5.127363e-10
43.0,0.003155877,4.5591038e-5,4.5591743e-5,-7.059713e-10
