time, volume fraction, curvature(filtered), pos, neg 
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
2.0,2.0251628e-5,3.5510275e-6,3.5510275e-6,0.0
3.0,2.0839516e-5,3.8280664e-6,3.828067e-6,0.0
4.0,6.2644795e-5,1.133518e-5,1.1335181e-5,0.0
5.0,6.528895e-5,1.1515448e-5,1.1515448e-5,0.0
6.0,6.863626e-5,1.1465078e-5,1.1465078e-5,0.0
7.0,9.313392e-5,1.505606e-5,1.5056058e-5,0.0
8.0,9.8947356e-5,1.5109693e-5,1.5109696e-5,0.0
9.0,0.00014682644,2.2328564e-5,2.2328562e-5,0.0
10.0,0.000177511,2.6348163e-5,2.6348163e-5,0.0
11.0,0.00019065288,2.6294938e-5,2.6294938e-5,0.0
12.0,0.00020640969,2.6130543e-5,2.6130541e-5,0.0
13.0,0.00022513518,2.5938241e-5,2.5938241e-5,0.0
14.0,0.00024719865,2.5772293e-5,2.5772293e-5,0.0
15.0,0.00027295985,2.5597403e-5,2.5597403e-5,0.0
16.0,0.0003027693,2.5476906e-5,2.5476906e-5,0.0
17.0,0.00033696616,2.539382e-5,2.5393816e-5,0.0
18.0,0.00037587492,2.531463e-5,2.5314628e-5,0.0
19.0,0.00041980477,2.5258454e-5,2.5258458e-5,0.0
20.0,0.00046904734,2.5272324e-5,2.5272324e-5,0.0
21.0,0.00052387716,2.5277379e-5,2.5277375e-5,0.0
22.0,0.00058455206,2.533113e-5,2.5331128e-5,0.0
23.0,0.0006513136,2.5331621e-5,2.533162e-5,0.0
24.0,0.00072438706,2.5410121e-5,2.541012e-5,0.0
25.0,0.00080398243,2.5536558e-5,2.5536558e-5,0.0
26.0,0.0008902962,2.5629664e-5,2.5629664e-5,0.0
27.0,0.0009835095,2.5707799e-5,2.5707799e-5,0.0
28.0,0.0010837916,2.5820036e-5,2.5820036e-5,0.0
29.0,0.0011912994,2.5962378e-5,2.5962378e-5,0.0
30.0,0.0013061789,2.610725e-5,2.6107251e-5,0.0
31.0,0.001428565,2.6242655e-5,2.6242655e-5,0.0
32.0,0.0015585816,2.637309e-5,2.6373089e-5,-1.9410383e-13
33.0,0.0016963485,2.650698e-5,2.6506983e-5,-3.6255083e-12
34.0,0.0018419729,2.663872e-5,2.6638729e-5,-1.05602384e-11
35.0,0.0019955551,2.6805797e-5,2.6805823e-5,-2.5120598e-11
36.0,0.0021571864,2.695983e-5,2.6959882e-5,-5.044769e-11
37.0,0.0023269558,2.7135366e-5,2.7135466e-5,-9.735987e-11
38.0,0.0025049432,2.73071e-5,2.730727e-5,-1.7054973e-10
39.0,0.0027318902,3.4801633e-5,3.4801906e-5,-2.7249838e-10
40.0,0.0029482362,3.8977938e-5,3.897835e-5,-4.1263554e-10
41.0,0.003153875,3.9359817e-5,3.9360428e-5,-6.132293e-10
42.0,0.0033687213,3.9480383e-5,3.948127e-5,-8.8899466e-10
43.0,0.0035929063,3.9552848e-5,3.9554136e-5,-1.2870296e-9
