time, volume fraction, curvature(filtered), pos, neg 
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
2.0,2.0959327e-5,3.491465e-6,3.491465e-6,0.0
3.0,2.9698884e-5,3.6195872e-6,3.6195872e-6,0.0
4.0,6.837604e-5,7.226931e-6,7.2269304e-6,0.0
5.0,9.5999916e-5,7.2386424e-6,7.238642e-6,0.0
6.0,0.00015823217,1.0969895e-5,1.0969894e-5,0.0
7.0,0.0002130082,1.1004319e-5,1.1004319e-5,0.0
8.0,0.00027970367,1.119269e-5,1.119269e-5,-5.7668104e-15
9.0,0.0003587431,1.142235e-5,1.1422354e-5,-4.0785725e-12
10.0,0.0004505215,1.1669436e-5,1.1669454e-5,-1.6132535e-11
11.0,0.0005553617,1.1937383e-5,1.1937472e-5,-8.755616e-11
12.0,0.00069770444,1.5869724e-5,1.5869968e-5,-2.4368887e-10
13.0,0.0008399125,1.6090746e-5,1.609124e-5,-4.955469e-10
14.0,0.0009995432,1.6430606e-5,1.6431499e-5,-8.9179647e-10
15.0,0.0011768442,1.674256e-5,1.674408e-5,-1.5181116e-9
16.0,0.0013721358,1.7067105e-5,1.7069451e-5,-2.347794e-9
17.0,0.0016101251,2.1070473e-5,2.1073936e-5,-3.4599659e-9
18.0,0.0018527826,2.1438238e-5,2.1443162e-5,-4.922335e-9
19.0,0.0021178124,2.1839563e-5,2.1846443e-5,-6.881122e-9
20.0,0.0024324053,2.5961648e-5,2.5970861e-5,-9.209448e-9
21.0,0.0027546615,2.6441254e-5,2.6452726e-5,-1.1471639e-8
22.0,0.0031038506,2.7003163e-5,2.7016722e-5,-1.3557465e-8
23.0,0.003480365,2.7552218e-5,2.7568009e-5,-1.5790663e-8
24.0,0.0038845786,2.807625e-5,2.809518e-5,-1.893139e-8
25.0,0.004316808,2.8628097e-5,2.8651784e-5,-2.3686757e-8
26.0,0.0047773146,2.9197201e-5,2.922614e-5,-2.8940123e-8
27.0,0.0052933446,3.3458207e-5,3.349419e-5,-3.5983188e-8
28.0,0.0058430084,3.742046e-5,3.7464404e-5,-4.3943807e-8
29.0,0.006413145,3.8448907e-5,3.8498147e-5,-4.9241027e-8
30.0,0.007042084,4.2728116e-5,4.277991e-5,-5.1797024e-8
31.0,0.007695298,4.3418844e-5,4.347582e-5,-5.6974805e-8
32.0,0.00838959,4.613699e-5,4.7718084e-5,-1.5810944e-6
33.0,0.009125318,4.4700762e-5,4.6337682e-5,-1.6369203e-6
34.0,0.009903006,4.578318e-5,4.6900775e-5,-1.1175953e-6
35.0,0.010723088,4.6772988e-5,4.7698668e-5,-9.2568365e-7
36.0,0.011585932,4.772714e-5,4.8542184e-5,-8.150467e-7
37.0,0.012491851,4.8657894e-5,4.9403305e-5,-7.4540577e-7
38.0,0.013468726,5.3179625e-5,5.3875698e-5,-6.9607125e-7
39.0,0.01447343,5.4101627e-5,5.4769334e-5,-6.677107e-7
40.0,0.015525591,5.5035343e-5,5.5685312e-5,-6.499644e-7
