time, volume fraction, curvature(filtered), pos, neg 
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0
17.0,2.041866e-5,3.3501774e-6,3.3501774e-6,0.0
18.0,2.8743616e-5,3.634953e-6,3.6349527e-6,0.0
19.0,4.1030005e-5,3.592085e-6,3.5920857e-6,0.0
20.0,5.7023903e-5,3.6204042e-6,3.620404e-6,0.0
21.0,0.00010082442,7.338257e-6,7.3382566e-6,0.0
22.0,0.000135145,7.3801193e-6,7.3801193e-6,0.0
23.0,0.00017736998,7.4532486e-6,7.4532477e-6,-8.7568087e-16
24.0,0.00022769693,7.5870084e-6,7.587012e-6,-3.9056883e-12
25.0,0.00030830962,1.133796e-5,1.1337972e-5,-1.1561641e-11
26.0,0.0004081736,1.5156155e-5,1.5156193e-5,-3.7117545e-11
27.0,0.00053035363,1.8933692e-5,1.8933804e-5,-1.1399943e-10
28.0,0.00065596844,1.9144216e-5,1.9144478e-5,-2.6236355e-10
29.0,0.00080211397,1.9426152e-5,1.9426625e-5,-4.739256e-10
30.0,0.0009973077,2.3418825e-5,2.3419614e-5,-7.8867307e-10
31.0,0.0011981191,2.3875135e-5,2.3876326e-5,-1.1921291e-9
32.0,0.0014495964,2.7973183e-5,2.797488e-5,-1.6986441e-9
33.0,0.0017133642,2.8454542e-5,2.8457087e-5,-2.5484461e-9
34.0,0.0020288408,3.252084e-5,3.252449e-5,-3.6536607e-9
35.0,0.0023631314,3.325571e-5,3.3261036e-5,-5.3232667e-9
36.0,0.0027329065,3.3916378e-5,3.3924443e-5,-8.0654186e-9
37.0,0.003138481,3.4613942e-5,3.4623543e-5,-9.603884e-9
38.0,0.0035804154,3.5381672e-5,3.5394452e-5,-1.2781315e-8
39.0,0.004059199,3.6185516e-5,3.6201454e-5,-1.5941914e-8
40.0,0.0045752414,3.698377e-5,3.700316e-5,-1.9392145e-8
41.0,0.005128888,3.7770307e-5,3.7793827e-5,-2.3520869e-8
42.0,0.005720433,3.8558894e-5,3.858798e-5,-2.9083989e-8
43.0,0.006350132,3.936682e-5,3.9401817e-5,-3.499576e-8
44.0,0.0070182034,4.019581e-5,4.0238407e-5,-4.259919e-8
45.0,0.007724843,4.1041054e-5,4.1093033e-5,-5.19805e-8
46.0,0.00847022,4.188389e-5,4.1944004e-5,-6.011474e-8
