time, volume fraction, curvature(filtered), pos, neg 
0.0,0.0020014697,0.00032830692,0.00032830687,-1.3972736e-12
1.0,0.0028151798,0.00036622887,0.00036969525,-3.4663992e-6
2.0,0.004022757,0.0003585666,0.00036202752,-3.4609056e-6
3.0,0.005599597,0.0003622777,0.0003641604,-1.8827016e-6
4.0,0.007563692,0.0003683213,0.00036970535,-1.3840338e-6
5.0,0.009932962,0.0003757251,0.00037682775,-1.102655e-6
6.0,0.012721984,0.00038384256,0.00038475596,-9.133174e-7
7.0,0.015942916,0.00039251082,0.00039328603,-7.752087e-7
8.0,0.019611329,0.00039641807,0.00040238834,-5.9702816e-6
9.0,0.023755185,0.00035782298,0.00039758047,-3.9757528e-5
10.0,0.028317159,0.00036799716,0.0003967772,-2.878008e-5
11.0,0.033235747,0.0003810734,0.0004016472,-2.0573812e-5
12.0,0.038531836,0.00039144367,0.00040771865,-1.6274966e-5
13.0,0.04422435,0.00040116764,0.0004145383,-1.33707e-5
14.0,0.05032316,0.0004106481,0.0004218903,-1.12422385e-5
15.0,0.05683437,0.00042001292,0.00042958776,-9.574841e-6
16.0,0.06376233,0.00042928208,0.00043753028,-8.248179e-6
17.0,0.07111053,0.000438501,0.00044568826,-7.18722e-6
18.0,0.078881994,0.00046994435,0.00047626262,-6.3182865e-6
19.0,0.08707935,0.0004733944,0.00047905344,-5.659062e-6
20.0,0.09571214,0.00045364487,0.0004820516,-2.8406754e-5
21.0,0.10477873,0.00048304326,0.0005001664,-1.7123059e-5
22.0,0.11422669,0.00049445935,0.00051023794,-1.577859e-5
23.0,0.124072276,0.00048189433,0.00050769397,-2.5799663e-5
24.0,0.13427097,0.00045498976,0.00051267294,-5.7683163e-5
25.0,0.14482816,0.00047471738,0.000510067,-3.5349633e-5
26.0,0.15569964,0.00048461038,0.000513194,-2.8583592e-5
27.0,0.1669183,0.00046903096,0.0005122643,-4.3233325e-5
28.0,0.17843819,0.000481829,0.00051559054,-3.3761586e-5
29.0,0.19027379,0.00046572552,0.00051536394,-4.9638427e-5
30.0,0.20238416,0.00047979035,0.0005183581,-3.8567712e-5
31.0,0.21476342,0.0004879731,0.00052216934,-3.4196226e-5
32.0,0.22743711,0.0004953694,0.0005265023,-3.113296e-5
33.0,0.24041876,0.0005026833,0.00053155,-2.8866689e-5
