time, volume fraction, curvature(filtered), pos, neg 
0.0,0.0020224354,0.00033534502,0.00033534502,-5.6926036e-18
1.0,0.0028457788,0.00036369564,0.00036595506,-2.2594238e-6
2.0,0.004065018,0.0003645762,0.00036715748,-2.581301e-6
3.0,0.005654669,0.00036193413,0.0003656989,-3.7647685e-6
4.0,0.007632579,0.000370243,0.00037523624,-4.9931887e-6
5.0,0.010016459,0.0003742507,0.00037861906,-4.3683526e-6
6.0,0.012820589,0.0003834787,0.0003866064,-3.127696e-6
7.0,0.016056536,0.00039269196,0.00039525778,-2.5658019e-6
8.0,0.01973399,0.00040207047,0.0004042675,-2.1970232e-6
9.0,0.023864258,0.00041132825,0.0004137494,-2.4211665e-6
10.0,0.028461127,0.00040511187,0.00041664054,-1.1528692e-5
11.0,0.0334885,0.00041658228,0.0004241371,-7.554809e-6
12.0,0.038949832,0.00042637737,0.00043246135,-6.0840293e-6
13.0,0.04486596,0.00041869088,0.00043500346,-1.6312555e-5
14.0,0.051197805,0.00043031698,0.00044161972,-1.13027645e-5
15.0,0.05795283,0.00040320316,0.00044730672,-4.410358e-5
16.0,0.0651354,0.00044047026,0.00046159988,-2.1129626e-5
17.0,0.07270429,0.0004428468,0.00046231248,-1.9465668e-5
18.0,0.08067579,0.00045402345,0.0004702953,-1.627184e-5
19.0,0.08907418,0.00043953833,0.00048083114,-4.129281e-5
20.0,0.09785664,0.0004555269,0.00048300903,-2.748212e-5
21.0,0.10701109,0.00045885224,0.0004875786,-2.8726394e-5
22.0,0.11655716,0.0004540754,0.00048686253,-3.278715e-5
23.0,0.12644078,0.00046490965,0.0004913367,-2.6427071e-5
24.0,0.13667496,0.00048355115,0.00050683325,-2.3282137e-5
25.0,0.1472772,0.00048217672,0.0005109316,-2.875483e-5
26.0,0.1582589,0.0004934943,0.0005166432,-2.3148938e-5
27.0,0.16964115,0.00047394983,0.0005178144,-4.3864573e-5
28.0,0.18137527,0.0004907549,0.0005213607,-3.0605843e-5
29.0,0.1934349,0.0005151763,0.0005423219,-2.7145652e-5
30.0,0.20584178,0.0005026218,0.0005456124,-4.2990585e-5
31.0,0.21861242,0.00051731966,0.0005496049,-3.2285225e-5
32.0,0.23178439,0.00045110512,0.0005475322,-9.642713e-5
33.0,0.24526913,0.0004716459,0.0005429401,-7.129425e-5
34.0,0.25894824,0.00042743326,0.0005410119,-0.00011357867
35.0,0.27284628,0.00045140035,0.0005357789,-8.437852e-5
36.0,0.2868662,0.00046842737,0.0005370524,-6.862502e-5
37.0,0.30105639,0.0004496541,0.00053447444,-8.482028e-5
38.0,0.31539062,0.00046476396,0.0005340594,-6.9295485e-5
39.0,0.32989052,0.00040935364,0.0005303474,-0.00012099377
40.0,0.3445761,0.00042713783,0.0005245766,-9.743869e-5
41.0,0.35934272,0.00035923236,0.00052246585,-0.0001632335
42.0,0.37419215,0.00038554033,0.00051982614,-0.00013428577
43.0,0.38906902,0.00042802872,0.00051538454,-8.735581e-5
44.0,0.40397024,0.00043576682,0.0005130769,-7.731008e-5
45.0,0.41895422,0.0004412254,0.0005125759,-7.13505e-5
46.0,0.4340877,0.00033979412,0.0005280147,-0.00018822053
47.0,0.44929153,0.0004086214,0.0005125974,-0.00010397598
48.0,0.46446612,0.00041852164,0.000508582,-9.00604e-5
49.0,0.4796726,0.00042237496,0.00050565327,-8.327835e-5
50.0,0.4949653,0.00039413897,0.00050063356,-0.00010649465
51.0,0.51028043,0.00040824176,0.00049939204,-9.1150294e-5
