time, volume fraction, curvature(filtered), pos, neg 
0.0,0.0020312609,0.0003316724,0.00033175858,-8.6154714e-8
1.0,0.0028694465,0.0003488466,0.0003528645,-4.017949e-6
2.0,0.0040975893,0.00034664595,0.00034769616,-1.0502249e-6
3.0,0.0056788423,0.0003517676,0.00035438,-2.612396e-6
4.0,0.007632203,0.0003542695,0.00035687428,-2.6048112e-6
5.0,0.0099757025,0.0003472454,0.0003616045,-1.4359105e-5
6.0,0.012723315,0.0003613001,0.00036962342,-8.323324e-6
7.0,0.015886007,0.00037239803,0.0003782409,-5.8428723e-6
8.0,0.019472765,0.00038236045,0.00038701444,-4.653975e-6
9.0,0.023490993,0.00039227406,0.00039608643,-3.81234e-6
10.0,0.027946847,0.0004023796,0.00040543167,-3.0520787e-6
11.0,0.03284556,0.00041269156,0.00041504382,-2.3522286e-6
12.0,0.03819202,0.0004229197,0.0004250604,-2.1407325e-6
13.0,0.043996125,0.00042014525,0.00043482424,-1.4679008e-5
14.0,0.0502612,0.00042653194,0.0004385773,-1.2045388e-5
15.0,0.05694026,0.00043793558,0.000446613,-8.677457e-6
16.0,0.06404079,0.0004479546,0.0004550846,-7.1300074e-6
17.0,0.07157442,0.00045767677,0.00046375726,-6.0805323e-6
18.0,0.07955278,0.000464509,0.00047249772,-7.988729e-6
19.0,0.08798442,0.00045819263,0.00047584935,-1.7656745e-5
20.0,0.096816786,0.00047076627,0.00048363218,-1.2865923e-5
21.0,0.1060837,-0.0008581305,0.00048518117,-0.0013433115
22.0,0.11573217,0.0004483915,0.0004947395,-4.6348046e-5
23.0,0.12563616,0.00045029557,0.0004904566,-4.0160994e-5
24.0,0.13584848,0.00041600803,0.0004898756,-7.386758e-5
25.0,0.14637503,0.0004625377,0.0005056688,-4.3131105e-5
26.0,0.15718295,0.0004609072,0.0005017901,-4.088288e-5
27.0,0.16830991,0.00042571148,0.0005163958,-9.0684276e-5
28.0,0.17975782,0.000464957,0.00052501797,-6.0061e-5
29.0,0.19148979,0.00043435892,0.00053100695,-9.664803e-5
30.0,0.2034848,0.00045935568,0.0005234367,-6.4080974e-5
31.0,0.21573572,0.0004173205,0.00051916006,-0.000101839636
32.0,0.22826375,0.00041061564,0.0005119462,-0.00010133057
33.0,0.24092063,0.0004401526,0.0005108662,-7.0713584e-5
34.0,0.2537022,0.00045017453,0.0005115506,-6.1376086e-5
35.0,0.2666819,0.00044214507,0.0005112874,-6.9142356e-5
36.0,0.27989146,0.00043908248,0.00050689577,-6.781329e-5
37.0,0.29326737,0.00044899771,0.0005073624,-5.8364705e-5
38.0,0.30688506,0.00016597834,0.00049862254,-0.00033264418
39.0,0.32068592,0.0003074345,0.00048529162,-0.00017785715
40.0,0.33439663,0.0003306922,0.00047439712,-0.00014370495
41.0,0.34800425,0.0003471256,0.00046590075,-0.00011877519
42.0,0.36149415,0.00032720092,0.00045551284,-0.00012831192
43.0,0.37486014,0.0003601507,0.00045159127,-9.144061e-5
44.0,0.38818333,0.0003179585,0.00044680916,-0.00012885069
45.0,0.40146413,0.00036381054,0.0004441799,-8.0369406e-5
46.0,0.41473642,0.00035544147,0.00044176079,-8.6319276e-5
47.0,0.4280983,0.00025922514,0.00042955627,-0.00017033113
48.0,0.44141507,0.00029445862,0.00042162702,-0.00012716843
49.0,0.45461097,0.00024289497,0.0004126228,-0.0001697278
50.0,0.46752784,0.00020963297,0.00039962877,-0.00018999574
51.0,0.48018408,0.00026208378,0.00039096858,-0.00012888479
52.0,0.49256805,0.00029678384,0.00038546807,-8.868425e-5
53.0,0.5047962,0.0003036753,0.0003823004,-7.8625104e-5
54.0,0.5169936,0.00027744187,0.00037621107,-9.876924e-5
55.0,0.52913314,0.0002199913,0.0003686421,-0.00014865074
56.0,0.54119635,0.00018074788,0.00035378357,-0.00017303565
57.0,0.5530594,0.00017111974,0.0003400416,-0.00016892189
58.0,0.56469107,8.1500664e-5,0.00032262856,-0.0002411279
59.0,0.57590324,0.0001884646,0.00031386985,-0.00012540525
60.0,0.5867584,0.00016233118,0.0003039849,-0.00014165374
61.0,0.5973133,0.0001978492,0.00029700968,-9.916049e-5
62.0,0.60761267,0.00020161468,0.00029217955,-9.056486e-5
63.0,0.61775225,0.00020200944,0.0002879382,-8.5928776e-5
64.0,0.62777025,0.00019655717,0.0002831442,-8.658706e-5
65.0,0.63768375,0.00016969116,0.0002763539,-0.00010666277
66.0,0.6474662,0.00019017975,0.00027078527,-8.060553e-5
67.0,0.6571337,0.000120875884,0.00026327508,-0.0001423992
68.0,0.6666346,0.0001852675,0.0002583975,-7.313e-5
69.0,0.6759501,0.0001865865,0.00025383543,-6.7248904e-5
70.0,0.68516237,0.00018682732,0.00025025904,-6.3431726e-5
71.0,0.69430333,0.00018717066,0.00024789645,-6.0725764e-5
72.0,0.7034308,-2.684662e-5,0.00023900578,-0.00026585237
73.0,0.71245515,7.024586e-5,0.00022557273,-0.00015532688
74.0,0.7211689,9.086736e-5,0.00023616478,-0.0001452974
75.0,0.72951454,0.00012218475,0.00021879892,-9.661417e-5
76.0,0.73758125,8.51918e-5,0.00022040689,-0.00013521509
77.0,0.74539554,0.00010157069,0.00020662791,-0.000105057225
78.0,0.752979,2.6587193e-5,0.00019060602,-0.00016401883
79.0,0.76034445,8.7421555e-5,0.00018124185,-9.382029e-5
80.0,0.7674452,9.198411e-5,0.00017625446,-8.427035e-5
81.0,0.7743365,9.648911e-5,0.0001784539,-8.1964805e-5
82.0,0.78105205,8.983299e-5,0.0001699477,-8.011471e-5
83.0,0.7876083,0.000104189035,0.00016528048,-6.109145e-5
84.0,0.7940242,-2.5279267e-5,0.00015895326,-0.00018423253
85.0,0.8003426,-2.587146e-5,0.00014820574,-0.0001740772
86.0,0.8064301,6.8581367e-6,0.00013789091,-0.00013103278
87.0,0.8121639,3.14041e-5,0.00013108236,-9.967826e-5
88.0,0.8175905,4.59635e-6,0.00012428354,-0.00011968718
89.0,0.82273114,1.658561e-5,0.00011802249,-0.000101436875
90.0,0.8275904,2.586928e-5,0.00011298203,-8.711274e-5
91.0,0.8321932,5.5136126e-5,0.00010990946,-5.4773336e-5
92.0,0.8365508,5.623807e-5,0.000107421765,-5.11837e-5
93.0,0.8407624,7.026043e-5,0.00010582959,-3.556917e-5
94.0,0.8448714,-9.373526e-5,0.00010208431,-0.00019581955
